"name","reviewCount","rating","published","title","content"
"Allan, Kunde",26,15,2021-06-24,"Der er ingen kundefokus eller forståelse","I forbindelse med, at jeg har modtaget et for mig bedre tilbud på en indboforsikring, har jeg oplevet Alm. Brand fra den efterhånden mest groteske side.De har forsøgt at forhindre min flytning til andet selskab, de har sendt mig rykkere for betaling som der ellers var aftalt ikke skulle sendes og den senest aftale der var om, at de nu havde nulstillet alt og havde indrømmet deres fejl, faldt totalt til jorden med et brev de sendte mig i dag, hvor de totalt latterligt skriver, at Alm. Brand har opsagt min indboforsikring grundet manglende betaling!At jeg skal blive ved at at bruge min tid på dette er grotesk.Men jeg skal dog hurtigst muligt hjælpe Alm. Brand med at flytte mine sidste forsikringer hos dem til andet selskab - i guder hvor er det tåbeligt og så langt fra kundefokuseret som det kan være!"
"Oskar",22,15,2021-06-23,"Der er Dågligt  forsikring også","Der er Dågligt  forsikring også , De er sultne penge øjobliget og angriber sine gamle klienter som kraver 1eller 2000 kr  hvorfor"
"Josephine Søndberg",74,15,2021-06-23,"Useriøs og Uprofessionelt.","Useriøs og Uprofessionelt.Man bliver lovet super tilbud men ender med at blive syltet af medarbejdere der aldrig ringer tilbage"
"Julie",3,15,2021-06-23,"Respektløst og ringe til folk efter kl 21!","Respektløst og ringe til folk kl 21:30 om aftenen bare for at høre om forsikring også ikke engang have styr på priser eller noget. Virkelig uhensigtmæssigt når de også kunne se jeg havde haft børneforsikring på et barn under 1 år og de alligevel ringer og vækker barnet også!"
"PETER KJÆR NIELSEN",2,55,2021-06-22,"utæt  gulvvarme  i  badeværelse","ganske  tilfredsstillende  sagsbehandling  hos  Alm.Brand4  stjerner."
"Srinivas Reddy Mereddy",15,15,2021-06-19,"Dårligt service vedr","Dårligt service vedr. Klage over.."
"Grethe Kokholm",13,45,2021-06-19,"nyt glas i briller","Fik en god betjening"
"Daniel Birk Öküm",13,15,2021-06-18,"Uprofessionel og beskidt opførsel af…","Uprofessionel og beskidt opførsel af Assurandør Erhan. - Så snart underskriften var sat, var vi luft Denne Assurandør har kostet os både mange penge, stress og spekulationer over manglende dækninger Doven og uansvarlig kundebehandling, både fra Assurandør og Kundeservice Vælg ALDRIG Alm Brand hvis du ønsker tryghed og styr på dine forsikringer!!"
"Allan Jensen",9,55,2021-06-18,"Fantastisk og professionel hjælp til en…","Fantastisk og professionel hjælp til en vandskade. Sikkert andre selskaber,  der er billigere - men dejligt at det ikke har været noget problem at få dækket de skader , der var opstået i forbindelse med skaden."
"Stine L?vskov Hansen",1,55,2021-06-18,"God og hurtig service","Dato for oplevelse: 18. juni 2021"
"Svend Have Hansen",5,45,2021-06-18,"Hurtig tilbagemelding","Dato for oplevelse: 18. juni 2021"
"Kjeld",12,55,2021-06-18,"God og venlig sevice.","Dato for oplevelse: 18. juni 2021"
"martin anthony",17,45,2021-06-18,"De tog lit tid med forskellige…","De tog lit tid med forskellige asorandøre på sagen..Ca 3 uger det er ikke ok.. Men da der kom en fast tog det kun 2 dage. Og så var sagen klaret. Og det er super fint.Og ingen problemer. Så 4 stjerner."
"Benny B",48,55,2021-06-18,"God og reel sagsbehandling gode tømrer…","God og reel sagsbehandling gode tømrer knap så god en maler men alt i alt en god oplevelse når skaden er sket"
"Lone August Jensen",7,55,2021-06-18,"Hurtig ekspedition og god service","Dato for oplevelse: 18. juni 2021"
"kenneth",22,15,2021-06-18,"Vælg aldrig deres dyreforsikring.","Vælg aldrig deres dyreforsikring.Det utroligt som de kan skrive sig uden om at dække dyrlæge udgifter på deres forsikring når man netop har tegnet forsikring ved dem i tilfælde af uforudsete dyrlæge udgifter.Vores hund fik fjernet nogle tænder og ikke fordi de ikke er velplejet men fordi den har underbid og har slidt igennem dem når de har rørt hinanden . Det resulterede i en større dyrlægeregning som de selvfølgelig heller ikke dækkede . Jeg ved faktisk ikke hvad de overhoved dækker efterhånden ."
"Thomas Harhoff Reslow",18,55,2021-06-18,"I er der bare når der er brug for jer","Dato for oplevelse: 18. juni 2021"
"Ingeborg Johannsen",11,55,2021-06-18,"Hurtig","Hurtig, god og professionel sagsbehandling da jeg havde brug for det."
"keld",21,15,2021-06-17,"Det er komplet umuligt at melde…","Det er komplet umuligt at melde forsikringen til betalingsservice. Har selv prøvet - samt haft en medarbejder til det (2 gange) - “så nu er det i orden” - øh nej i kan heller ikke selv finde ud af det."
"Hansen144",20,15,2021-06-16,"De har pt sendt mig til inkasso og vil…","De har pt sendt mig til inkasso og vil hive mig i retten for en regning på 18kr og 75 øre. Hvor der nu er løbet rykkere og inkasso gebyrer på. Det drejer sig om en mobil forsikring, hvor alm brand har opkøbt det tidligere firma (Yndlings) kunder. Alm brand mener de kunne ændre betingelserne for forsikringen da de overtog den, så min telefon pludselig ikke var dækket. Så da min skærm var gået på telefonen ville de ikke dække men stadig have jeg skal betale. -Jeg har snakket med dem en del gange og de vil gerne opsige forsikringen med udgangen af månenden. Fordi de kunne se det var noget rod."
"Torben Jensen",9,35,2021-06-16,"Skifte pga gode tilbud","Tja… Det har I gjort fint i en del år. Men nu fik jeg endelig sagt ja til en gennemgang af alt og TOP D var lige lidt billigere. Så nu er det deres tur."
"Kim Nordlund Petersen",1,55,2021-06-16,"Hurtig og god hjælp ved skade på køretøj","Dato for oplevelse: 16. juni 2021"
"Carsten Berg Johansen",5,55,2021-06-16,"Lynnedslag i gaskedel","Jeg er bare SÅ glad for, at vi valgte Alm. Brand med et lokalkontor i Haderslev.10. maj om natten havde vi et lynnedslag i vor gaskedel - næste morgen: ingen varme eller varmt vand. Aage Jørgensen kom samme formiddag og udskiftede de ødelagte dele. Efterfølgende talte jeg med jer: Jeg blev straks FORSTÅET af jeres medarbejder, og vi fik alt udredet - og vi har fået godt halvdelen af regningen refunderet af jer! Fint! Det, at man bliver mødt i telefonen af en, som lytter - ikke er kritisk over for mig - det er dejligt. Jeg fortæller alle forsikringsselskaber, som henvender sig og lokker med at vi kan spare 1000 kr. på årsbasis: at vi har DET RIGTIGE forsikringsselskab og ikke ønsker at skifte!"
"Marie Louise",4,35,2021-06-15,"Fine forsikringer og priser","Fine forsikringer og priser, men meget ubehagelig sælger på telefonen"
"Frands Bjerre",2,55,2021-06-14,"Nye briller","Ved et uheld mistede jeg mine briller men en fantastik behandling af jer"
"Mads Falck Valentin-Hjorth",1,15,2021-06-14,"Ekstremt dårlig kunde pleje","Ekstremt dårlig kunde pleje Vi bruger 130.000kr om året hos alm brand forsikring men de vil ønkser ikke at svare på en mail trods flere henvendelser gennem 6 md"
"Mia Mortensen",3,25,2021-06-12,"Opsigelse","Efter at have været kunde ved alm brand i 8 år, får jeg et opsigelsesgebyr på 72 kr. + Et opkrævningsgebyr på 35 kr."
"Andreas",5,15,2021-06-16,"Efter 8 år hos alm brand, LØB!...","Det vil koste dig små 120 kr. for at skifte forsikring - når du vel og mærke smutter..Herudover får du ikke fuld valuta for resterende forsikringspræmie..Opsigelsen hedder selvfølgelig fortsat løbende måned + 1 måned."
"Torben Slot Dabelsteen",8,15,2021-06-12,"Alm. Brand stiller mig i et rigtigt dårligt lys","Jeg er ret ny erhvervskunde hos Alm Brand og har egentlig været ganske godt tilfreds hidtil. Sidste uge kørte jeg så ind i en port på værkstedet, hvor mit nye firma holder til og ødelagde porten. Ejeren af mit værksted har alle sine forsikringer i Alm Brand, han har aktier i selskabet osv. Begge troede vi, at det var en formssag at få porten erstattet. Det viser sig dog, at Alm Brand kun vil erstatte 40% af prisen på en ny port, da porten oprindelig blev købt i 1986.Det stiller mig i et rigtig dårligt lys for værkstedsejeren. For det første var der intet i vejen med hans port, før jeg påkørte den. Gennem alle årene er porten blevet årligt serviceret, passet og vedligeholdt. For det andet blev porten opgraderet for 34.500 kr. i 2008, hvilket er 750 kroner fra prisen på en ny port i 2021, hvorfor det naturligvis er påfaldende, at man takserer porten, som var den fra 1986 og ikke 2008.Ejeren af værkstedet opsiger nu sine forsikringer hos Alm Brand. Jeg overvejer det samme. Er der andre herinde, der har haft lignende oplevelser med selskabet?"
"lars",2,55,2021-06-11,"super","super god fin"
"Gyda Kristensen",14,55,2021-06-11,"Kunne ikke ønske det bedre","Dato for oplevelse: 11. juni 2021"
"jonna nabe",2,55,2021-06-11,"jeg er meget tilfreds med Alm Brand…","jeg er meget tilfreds med Alm Brand forsikring. Hurtig besked og tilbagemelding. jeg har kun oplevet god dækning"
"Ingelise Grøn",2,55,2021-06-11,"vandskade","jeg giver alm.brand 5 stjerner"
"Johnny Pedersen",23,55,2021-06-11,"Helt i top er meget tilfreds <U+0001F44D>","Dato for oplevelse: 11. juni 2021"
"Jens Overgaard",22,55,2021-06-11,"Super service og hurtig hjælp","Dato for oplevelse: 11. juni 2021"
"Shehzad Usman",1,55,2021-06-11,"Jeg synes det var udmærket service","Dato for oplevelse: 11. juni 2021"
"Jytte Kofod",8,45,2021-06-11,"God behandling men .....","God behandling , men måtte rykke to gange før svar."
"Birgit Olsen",42,55,2021-06-11,"Altid god og venlig betjening og hurtig…","Altid god og venlig betjening og hurtig afregning"
"Jesper Rasmussen",8,45,2021-06-11,"Super fin betjening i forbindelse med…","Super fin betjening i forbindelse med skade - men lidt skidt, at behandlingen blev forsinket fordi man havde glemt at melde tilbage til os."
"John",30,55,2021-06-11,"Hurtig og venlig betjening","Dato for oplevelse: 11. juni 2021"
"Katja",12,55,2021-06-11,"Nem og hurtig behandlingstid","Dato for oplevelse: 11. juni 2021"
"bent",10,15,2021-06-11,"alm brand er total afvisende ved…","alm brand er total afvisende ved henvendelse vedr utæt tag i vores sommerhus"
"Gert Holleufer",16,55,2021-06-11,"Rigtig dejlig service","Rigtig dejlig service, gik ikke lang tid fra anmeldelse til der var styr på tingene."
"Hans Ulrik Madsen",3,45,2021-06-11,"4 1/2 stjerne","4 1/2 stjerneTyveri fra bil, som jeg ringede og anmeldte, med angivelse af stjålne effekter og disses værdi samt købstidspunkt. Efterfølgende skulle jeg dog angive de helt samme oplysninger en gang til elektronisk?!Fik også tilsendt indbetalingskort på selvrisiko på trods af friskade"
"Jens Hansen",2,55,2021-06-10,"Super service","Super service, har altid været godt tilfreds."
"Bent Rasmussen.",8,55,2021-06-10,"service i forbindelse med en vandskade","Jeg har i forbindelse med  en vandskade haft jævnlig kontakt med Michael Dyrendal. Min situation har været vanskelig, fordi jeg nylig er blevet alene, men jeg har haft fuld tillid til jeres repræsentant og iøvrigt de håndværkere, som har udbedret skaderne.  Md venlig hilsen Lene Rasmussen"
"Dzenan Avdic",2,15,2021-06-09,"Det værste forsikring selskab vi har…","Det værste forsikring selskab vi har haft. Når man har brug for dem er de der ikke for en. De stoler ikke på en overhovedet , man skal sende billeder , regninger, lister med priser på madvarer. Selv en lynnedslag skade stiller de spørgsmål til b.la hvorfor tror du skaden er sket, er det en kortslutning bla bla.. har aldrig oplevet lignende og skifter til et andet forsikring selskab i en fart. Vil ikke anbefale dem til andre."
"Hamid Lotfi",36,15,2021-06-09,"Hjææælp!","Hej Alm-BrandJeg er ved at være, for at sige det mildt, GODT TRÆT AF at blive ringet op af jer i tide og utide og regner med at dette stopper med det samme, når mails og telefon-opkald ikke virker, må jeg gøre det her.Jeg har INTET forhold til eller ved jer, og har ikke tilmeldt mig konkurrencer eller andet eller givet jer lov til dette, jeg er tilmed på Robinson-listen og finder det meget mærkværdigt og dybt chikanerende at det pålægger mit EGET ansvar at få jer til at stoppe. Det er på ingen måde i orden. Det beror sig givetvis på en misforståelse, men jeg vil gerne have mit telefonnr slettet fra jeres systemer NU.Jeres telefonsælgere chikanere mig hvert eneste dage. Jeg har fortalt dem at jeg ønsker ikke og KAN ikke købe forsikring fra alm brand, men de fortsætter med at ringe. Jeg har blokeret mange telefon nummer, men de ringer med forskellige nummer. Fleste af dem ringer og lige så snart siger jeg ""hej"", lægger det på!  Det er så chikanerende :-("
"Daniel Roelsgaard",8,15,2021-06-07,"Kan man stole på Alm brand","Kan man stole på Alm brand? Nej ikke hvis man spørger mig, Alm brand blev stævnet, af os tilbage i august 2020. Før der, d 6.10.2019 brændte vores hus totalt. Alt nægtet fra Alm brand. 0 kr i erstatning, men de ventede 4 mdr med og skrive det, politiet skulle lige være færdig først mente de. Jeg mener, Hvoffer ikke bare dagen efter? Eller ugen efter. Vi skulle jo ikke have noget ifølge jer alligevel? eller skulle i lige bruge lidt tid, på og finde på en løgn i 4 mdr ? i alle jeres utallige undtagelser i jeres policer, for og slippe for og betale folk. jeg og min kone, og ikke mindst vores børn, har kæmpet siden nu, et liv i garage, med sygdom, uvished, advokater, regninger, rykkerbreve hver mdr, fra ubetalte håndværkere osv. Børnene man skal trøste i søvne, fordi de har ødelagt vores liv , vi er nok ikke helt os selv. det er børn og mennesker Alm brand, vi ikke maskiner og penge. men syn og skøn fra retten, har nu været på besøg her i maj, nu vidste Alm brand ikke længere over for skønsmanden, hvordan vores udestue var dækket ind, der noget der åbenbart hedder litra, det ved de ikke hvad er, det måtte skønsmanden forklare os, de har ellers selv skrevet den ikke var brændt i vores opgørelse, og derfor ikke var dækket, så noget må i da have vidst, det som om man var helt uviden, pludseligt. De vidste heller ikke hvad der var i huset, de har ellers tidligere selv opgjort det hele. En ting er i lyver, manipulere oplæste mail til vores bank. (Citat taksator Alm brand) han er deres mand) citat slut. Og lægger folk helt ned i flere år. Men når man heller ikke kan stole på i har styr på hvad i opgøre, når i kommer ud til folk, er helt ufatteligt. Jeg vil anbefale alle, ikke og forsikre jer hos Alm brand."
"Tina Nørby",1,15,2021-06-07,"Det ringeste selskab..","Det ringeste selskab..! De trækker penge fra min konto til min ansvarsforsikring på en forkert bil!! Og så blir der jo ikke betalt for min egen, og jeg får to bøder fra DFIM, da jeg står som at jeg ingen ansvarsforsikring har! De siger bare, at dét kan de ikke gøre noget ved! Sikke noget sludder - det er jo dem som har begået fejlen..!! Vil absolut IKKE anbefale dem til nogen..!!"
"Sara Lenger ",5,15,2021-06-07,"Lader som om de tager hånd om Trustpilot anmeldelser, men der sker intet.","Jeg oprettede den 6. maj 2021 en anmeldelse her på Trustpilot efter flere dårlige oplevelser som kunde hos Alm. Brand Forsikring. Her får jeg lynhurtigt et svar (samme dag) via Trustpilots kommentar system fra Benjamin, som beder mig om at sende en mail til Alm. Brand Forsikring med mit kundenummer, så de kan undersøge min sag nærmere. Jeg modtager samme dag en mail fra Benjamin med følgende besked: Hej SaraTak for din mail med kundenummer.Jeg videresender til rette vedkommende med det samme, og i vil høre fra os.God dagMed venlig hilsen .....Samme dag modtager jeg følgende mail: Hej Sara, Jeg bekræfter, at vi har modtaget din klage.Vi vil nu undersøge sagen nærmere og vurdere, om sagen er korrekt behandlet. Din klage vil så vidt muligt blive behandlet med det samme, og senest syv arbejdsdage fra klagens modtagelse sender vi dig et svar. I komplicerede sager må du dog regne med lidt længere behandlingstid.Med venlig hilsen .... (Jurist). Min anmeldelse på Trustpilot har nu åbenbart udviklet sig til en klage hos Alm. Brand. Det var ikke min hensigt, at få oprettet en klage i jeres system, men blot lave en anmeldelse på Trustpilot, så andre kunder/forbrugere kunne se vores oplevelse. Men nu hvor I svarer så hurtigt på Trustpilot og udadtil signalerer, at I lynhurtigt tager jer af tingene i jeres ""klagesystem"", så synes jeg at denne håndtering, af en Trustpilot-anmeldelse, kræver endnu en anmeldelse. For at lade som om man gør noget ved tingene og så sker der ingenting, det er da lige så dårligt, som den dårlig kundepleje vi har oplevet som kunder hos jer! Det skal afslutningsvist siges, at jeg endnu ikke har hørt noget fra Alm. Brand Forsikring i dag den 7. juni 2021. Jeg må derfor betragte min sag som meget kompliceret... Jeg ønsker ikke at oprette endnu en klage, så I behøver ikke sende mig flere mail vedr. dette. I (Alm. Brand Forsikring) kan blot lade denne anmeldelse stå uden at gøre yderligere, denne er blot til andre forbrugere/kunder og måske der er lidt stof til eftertanke til Alm. Brand. /Sara"
